招募日期,公司名稱,職稱,產業別,地區,工作內容,薪資,科系要求,學歷要求,招募網址,Python,MySQL,MongoDB,Linux,Django,TensorFlow,Docker
2020/06/09,岱稜科技股份有限公司,生物管課長,光電產業,台南市麻豆區,"1.負責生物管課夥伴督導調配、教育訓練與單位ＫＰＩ制訂
2.進行產能規劃與產銷協調
3.優化各類物料請購與托化管控模式
4.進行各類料件(含WIP)庫存分析與管控

【我們是誰？】
岱稜科技？你可能沒聽過…但是你一定親手摸過岱稜的產品！
我們是全球三大燙金箔品牌及製造商，產品主要銷往歐美等全球60幾個國家，舉凡在Johnny Walker、L'Oréal、Chanel、Disney、Unilever等日用品及精品等包裝中都看得見岱稜燙金箔產品的應用，自2003年以來每年營收穩定成長10-20%

【身為生管工程師的你】
1.中秋、端午你可領到共1個月全薪獎金，還有分紅及年終獎金
2.因為你的工作，讓產品能夠有效率的被生產並被全球市場所應用，工作不輕鬆但是有挑戰性且能夠讓你成長或發揮所長的工作舞台
3.這份工作仍能兼顧工作與生活品質，不得已需加班，你可選擇加班費或補休。 
4.另有勞動節禮金、生日禮金、提案獎金、結婚生育補助金、供餐補助..等
5.定期舉辦人員培訓及績效考核，如果你績效優異每年固定調薪或晉升

【岱稜人還有有哪些員工福利?】
1. 免費的員工宿舍
2. 除法定的員工勞健保外，公司全額支付員工團體保險保費(含壽險、住院醫療險等)，讓員工多一層保障
3. 定期舉辦員工家庭日、國外旅遊活動、藝文及康樂活動等員工休閒活動
4. 多元化的社團和紓壓空間：羽球、慢跑、瑜珈、拳擊有氧等社團活動、提供按摩服務，讓員工能釋放生活及工作上的壓力與疲勞
5. 健康管理：每年定期舉辦市值超過$4500的員工健檢，幫助同仁掌握個人健康狀況；並安排醫師駐診隨時提供醫療諮詢
6. 近千家特約商店，並與鄰近幼稚園簽訂特約，提供優惠的托兒服務
",待遇面議,"['企業管理相關', '工業工程相關', '工業管理相關']",大學、碩士,https://www.104.com.tw/job/6x3n3,0,0,0,0,0,0,0
2020/06/09,岱稜科技股份有限公司,【6/11(四)14:00面試】週休/兩班/技術員．作業員．機台操作員（麻豆、佳里、學甲保障名額）,光電產業,台南市麻豆區,"【輪班方式】週休，月休6-8天起；週一至週五上班，兩班12H制，兩週換班
【薪資福利】依站別，每月實領33K-42K，每年保障13個月全薪，另加年終及分紅
【工作內容】無塵室製程作業進行、機台操作

【面試時間】6/11(四)14:00 →下一場：6/16(二)
【面試地址】岱稜科技一廠(麻口里1之13號，萊爾富旁小路走到底左轉，即在右手邊)
【應帶物品】口罩、筆、兩吋照及證件
*防疫期間，無口罩不得入廠，不便之處敬請見諒
*可立即上班，並彈性配合公司排班者，優先錄取
【聯繫窗口】黃小姐06-5703853 #6
【注意事項】如30天內有出國或COVID-19接觸史請來電改期，切勿前往，謝謝。


【我們是誰？】
岱稜科技？你可能沒聽過…但是你一定親手摸過岱稜的產品！
我們是全球三大燙金箔品牌及製造商，產品主要銷往歐美等全球60幾個國家，舉凡在Johnny Walker、L'Oréal、Chanel、Disney、Unilever等日用品及精品等包裝中都看得見岱稜燙金箔產品的應用，自2003年以來每年營收穩定成長10-20%

【你會在哪裡工作？】
台灣燙金箔研發及塗佈技術獨步全球，專注燙金箔生產30年，產品應用於食、衣、住、行、育、樂，產業穩定，不易受大環境影響，因應擴廠擴編高錄取，我們需要您的加入!

【身為岱稜人有哪些員工福利?】
1.中秋跟端午共1個月全薪獎金、年中、年終另計
2. 除法定的員工勞健保外，公司全額支付員工團體保險保費(含壽險、住院醫療險等)，讓員工多一層保障
3. 定期舉辦員工家庭日、國外旅遊活動、藝文及康樂活動等員工休閒活動
4. 多元化的社團和紓壓空間：羽球、慢跑、瑜珈、拳擊有氧等社團活動、提供按摩服務，讓員工能釋放生活及工作上的壓力與疲勞
5. 健康管理：每年定期舉辦市值超過$4500的員工健檢，幫助同仁掌握個人健康狀況；並安排醫師駐診隨時提供醫療諮詢
6. 近千家特約商店，並與鄰近幼稚園簽訂特約，提供優惠的托兒服務
7. 集團內部具備完整的績效獎金及晉升制度，有效與獎勵連結",待遇面議,['不拘'],高中以下、高中、專科、大學,https://www.104.com.tw/job/661gu,0,0,0,0,0,0,0
2020/06/09,大立機器工業股份有限公司,儲備維修工程師,專用生產機械製造修配業,台中市霧峰區,"機械.電路維修,電路圖偵錯,PLC圖偵錯,錯誤訊息的診斷與排除,FANUC參數的應用
FANUC控制器AL訊息判斷與修復","月薪24,000~27,000元","['機械工程相關', '電機電子工程相關']",專科、大學,https://www.104.com.tw/job/4s20p,0,0,0,0,0,0,0
2020/06/09,岱稜科技股份有限公司,【6/11(四)14:00面試】五休一/三班/技術員．作業員．機台操作員（月薪35K-42K，年終另計）,光電產業,台南市麻豆區,"【輪班方式】做五休一、8H三班制、兩週換班；月休5天起
【薪資福利】依站別，每月實領35K-42K，每年保障13個月全薪，另加年終及分紅
【工作內容】一般廠房產線作業(偶需久站負重)

【面試時間】6/11(四)14:00 →下一場：6/16(二)
【面試地址】岱稜科技一廠(麻口里1之13號，萊爾富旁小路走到底左轉，即在右手邊)
【應帶物品】口罩、筆、兩吋照及證件
*防疫期間，無口罩不得入廠，不便之處敬請見諒
*可立即上班，並彈性配合公司排班者，優先錄取
【聯繫窗口】黃小姐06-5703853 #6
【注意事項】如30天內有出國或COVID-19接觸史請來電改期，切勿前往，謝謝。


【我們是誰？】
岱稜科技？你可能沒聽過…但是你一定親手摸過岱稜的產品！
我們是全球三大燙金箔品牌及製造商，產品主要銷往歐美等全球60幾個國家，舉凡在Johnny Walker、L'Oréal、Chanel、Disney、Unilever等日用品及精品等包裝中都看得見岱稜燙金箔產品的應用，自2003年以來每年營收穩定成長10-20%

【你會在哪裡工作？】
台灣燙金箔研發及塗佈技術獨步全球，專注燙金箔生產30年，產品應用於食、衣、住、行、育、樂，產業穩定，不易受大環境影響，因應擴廠擴編高錄取，我們需要您的加入!
 
【身為岱稜人有哪些員工福利?】
1.中秋跟端午共1個月全薪獎金、年中、年終另計
2. 除法定的員工勞健保外，公司全額支付員工團體保險保費(含壽險、住院醫療險等)，讓員工多一層保障
3. 定期舉辦員工家庭日、國外旅遊活動、藝文及康樂活動等員工休閒活動
4. 多元化的社團和紓壓空間：羽球、慢跑、瑜珈、拳擊有氧等社團活動、提供按摩服務，讓員工能釋放生活及工作上的壓力與疲勞
5. 健康管理：每年定期舉辦市值超過$4500的員工健檢，幫助同仁掌握個人健康狀況；並安排醫師駐診隨時提供醫療諮詢
6. 近千家特約商店，並與鄰近幼稚園簽訂特約，提供優惠的托兒服務
7. 集團內部具備完整的績效獎金及晉升制度，有效與獎勵連結","月薪26,000~29,000元",['不拘'],高中以上,https://www.104.com.tw/job/3fiv2,0,0,0,0,0,0,0
2020/06/09,國泰綜合證券股份有限公司,分公司後臺人員(板橋分公司),證券及期貨業,新北市板橋區,"1.開戶、集保、信用、出納、KEY IN結帳作業
2.後臺帳務處理
3.主管交辦事項
4.具備融資融券業務經驗尤佳","月薪30,000~35,000元",['不拘'],高中、專科、大學,https://www.104.com.tw/job/6hjjp,0,0,0,0,0,0,0
2020/06/09,新加坡商立可人事顧問有限公司台灣分公司,AL-美商高通：IoT/XR軟體工程師，無經驗~五年以下經驗佳，英文精通,人力仲介代徵,台北市信義區,"公司簡介：
HRnetOne集團-立可人事獨家招募~*
美商高通位於台北信義區，正發展多項智慧城市與智慧家居等大型跨國專案！
高通是全球數一數二在IoT領域擁有多項專業技術的大型公司，如通訊與跨國資源等
希望參與市場趨勢，成為領先技術的一環，就趕緊加入高通吧！

招募文化：
高通是高度重視人格特質與人才發展的公司，此職位可接受無經驗者~5年以下相關工作經驗者！

職稱：
IoT/XR Software Application Engineer 

工作內容：
-Working with OEM on the design, optimization, integration, testing and commercialization of Qualcomm 5G, AR/VR, IoT solutions.
-Working with cross region and cross functional teams around the clock for resolutions.

需求條件：
-Bachelor‘s degree in Engineering, Information Systems, Computer Science, or related field.
-Good experience with Programming Language such as C, C++, Java, Python, PyTorch etc.

Preferred Qualifications:
2-5 years of software experience within the wireless, telecommunications or semiconductor industry.

IoT experience or devices (home speaker, security camera, etc) experience.
Good C/C++ skills and embedded programming skills.
Experience in Linux/Android software development in both user space and kernel space. System level issues debugging with JTAG or gdb tool.

Expertise in at least one of the following areas:
-DSP software development and algorithm implementation.
-Audio Driver.
-Audio Tuning/Acoustic.
-Power/Performance/Thermal profiling and optimization.
-Display Driver.
-Modem BSP/embedded RTOS.
-Sensor Hub.
-Memory/Storage.
-Peripheral Interfaces: PCIe/USB/I2C/SPI/UART.
-Power Management IC.
-Security features/ARM Trustzone/Fingerprint.","月薪80,000元以上",['不拘'],大學、碩士,https://www.104.com.tw/job/6susi,0,0,0,0,0,0,0
2020/06/09,岱稜科技股份有限公司,【擴廠儲備】PG程式設計師（歡迎社會新鮮人）,光電產業,台南市麻豆區,"1.進行集團軟體開發、測試與修改，負責.net程式撰寫
2.商業智慧(BI)新專案需求訪談、系統分析並製作系統需求規格書文件
3.MES製造相關報表撰寫，專案維護與異常處理 

【我們是誰？】
岱稜科技？你可能沒聽過…但是你一定親手摸過岱稜的產品！
我們是全球三大燙金箔品牌及製造商，產品主要銷往歐美等全球60幾個國家，舉凡在Johnny Walker、L'Oréal、Chanel、Disney、Unilever等日用品及精品等包裝中都看得見岱稜燙金箔產品的應用，自2003年以來每年營收穩定成長10-20%

【你會在哪裡工作？】
台灣燙金箔研發及塗佈技術獨步全球，此職缺隸屬在岱稜資訊處，主管和善親切，同仁相處融洽，辦公室備有滿滿的零食櫃，上班因為絞盡腦汁想程式或是創意會議後而疲憊時，可隨時補充能量！ 你能善用自己的專業技能與溝通力技巧，努力為夥伴提供解決的方案，並持續優化品牌競爭力，與公司一同邁向智慧工廠

【身為岱稜人有哪些員工福利?】
1. 免費單人套房宿舍、中秋跟端午共1個月全薪獎金、年中、年終另計
2. 除法定的員工勞健保外，公司全額支付員工團體保險保費(含壽險、住院醫療險等)，讓員工多一層保障
3. 定期舉辦員工家庭日、國外旅遊活動、藝文及康樂活動等員工休閒活動
4. 多元化的社團和紓壓空間：羽球、慢跑、瑜珈、拳擊有氧等社團活動、提供按摩服務，讓員工能釋放生活及工作上的壓力與疲勞
5. 健康管理：每年定期舉辦市值超過$4500的員工健檢，幫助同仁掌握個人健康狀況；並安排醫師駐診隨時提供醫療諮詢
6. 近千家特約商店，並與鄰近幼稚園簽訂特約，提供優惠的托兒服務
7. 集團內部具備完整的績效獎金及晉升制度，有效地將績效與獎勵做有力連結


",待遇面議,['不拘'],大學、碩士,https://www.104.com.tw/job/6cumm,0,0,0,0,0,0,0
2020/06/09,岱稜科技股份有限公司,區域經理,光電產業,台南市麻豆區,"1.負責開發和管理B2B渠道合作夥伴（經銷商），以擴展和維護全球市場
2.確保有效實施業務戰略和品牌管理，以拓展市佔率
3.向我們的經銷商/終端用戶（印刷廠）/品牌設計師推薦合適的產品應用程序，並管理客戶關係，提升客戶滿意度
4.與我們的PM產品經理緊密合作，在全球展覽中尋找新客戶，以實現銷售目標
5.訂單出貨與帳款管理，達成業績目標

【我們是誰？】
岱稜科技？你可能沒聽過…但是你一定親手摸過岱稜的產品！
我們是全球三大燙金箔品牌及製造商，產品主要銷往歐美等全球60幾個國家，舉凡在Johnny Walker、L'Oréal、Chanel、Disney、Unilever等日用品及精品等包裝中都看得見岱稜燙金箔產品的應用，自2003年以來每年營收穩定成長10-20%

【身為Account Manager的你】
1.平均年薪15-16個月(含中秋、端午共1個月全薪獎金)
2.勞動節禮金、生日禮金、業績季獎金、結婚生育補助金、供餐補助..等 
3.定期舉辦人員培訓及績效考核，績效優異者每年固定調薪或晉升

【岱稜人還有有哪些員工福利?】
1. 提供免費單人套房宿舍
2. 除法定的員工勞健保外，公司全額支付員工團體保險保費(含壽險、住院醫療險等)，讓員工多一層保障
3. 定期舉辦員工家庭日、國外旅遊活動、藝文及康樂活動等員工休閒活動
4. 多元化的社團和紓壓空間：羽球、慢跑、瑜珈、拳擊有氧等社團活動、提供按摩服務，讓員工能釋放生活及工作上的壓力與疲勞
5. 健康管理：每年定期舉辦市值超過$4500的員工健檢，幫助同仁掌握個人健康狀況；並安排醫師駐診隨時提供醫療諮詢
6. 近千家特約商店，並與鄰近幼稚園簽訂特約，提供優惠的托兒服務
7. 集團內部具備完整的績效獎金及晉升制度，有效與獎勵連結
",待遇面議,['不拘'],大學以上,https://www.104.com.tw/job/6wd1w,0,0,0,0,0,0,0
2020/06/09,岱稜科技股份有限公司,生產計劃管理師,光電產業,台南市麻豆區,"1.預測銷售量並擬定生產計畫
2.負責產銷協調，規劃生產排程，並評估人力、機器設備、零件原物料之需求
3.考量工人能力、機器限制、生產計畫和生產進度等因素，進行適當之工作分配
4.提出有關操作、原料分配、設備安排等相關的修正建議，增加生產量或提升品質。

【我們是誰？】
岱稜科技？你可能沒聽過…但是你一定親手摸過岱稜的產品！
我們是全球三大燙金箔品牌及製造商，產品主要銷往歐美等全球60幾個國家，舉凡在Johnny Walker、L'Oréal、Chanel、Disney、Unilever等日用品及精品等包裝中都看得見岱稜燙金箔產品的應用，自2003年以來每年營收穩定成長10-20%

【身為生管工程師的你】
1.中秋、端午你可領到共1個月全薪獎金，還有分紅及年終獎金
2.因為你的工作，讓產品能夠有效率的被生產並被全球市場所應用，工作不輕鬆但是有挑戰性且能夠讓你成長或發揮所長的工作舞台
3.這份工作仍能兼顧工作與生活品質，不得已需加班，你可選擇加班費或補休。 
4.另有勞動節禮金、生日禮金、提案獎金、結婚生育補助金、供餐補助..等
5.定期舉辦人員培訓及績效考核，如果你績效優異每年固定調薪或晉升

【岱稜人還有有哪些員工福利?】
1. 免費的員工宿舍-單人套房
2. 除法定的員工勞健保外，公司全額支付員工團體保險保費(含壽險、住院醫療險等)，讓員工多一層保障
3. 定期舉辦員工家庭日、國外旅遊活動、藝文及康樂活動等員工休閒活動
4. 多元化的社團和紓壓空間：羽球、慢跑、瑜珈、拳擊有氧等社團活動、提供按摩服務，讓員工能釋放生活及工作上的壓力與疲勞
5. 健康管理：每年定期舉辦市值超過$4500的員工健檢，幫助同仁掌握個人健康狀況；並安排醫師駐診隨時提供醫療諮詢
6. 近千家特約商店，並與鄰近幼稚園簽訂特約，提供優惠的托兒服務
",待遇面議,['不拘'],大學、碩士,https://www.104.com.tw/job/6uzdv,0,0,0,0,0,0,0
2020/06/09,岱稜科技股份有限公司,【擴廠儲備】SA系統分析師,光電產業,台南市麻豆區,"1. 進行需求訪談、分析與管理並撰寫系統分析文件，確保使用者需求功能的完整性及正確性
2. 整合跨單位專案需求並能獨立作業處理程式問題，找尋最佳解決方案
3. 運用.NET程式進行公司應用系統開發 
4. 與SD/PG溝通程式規格，進行專案或內部系統開發
5.熟悉 VS.NET、C#、MS SQL、ERP、BI、電子表單尤佳

【我們是誰？】
岱稜科技？你可能沒聽過…但是你一定親手摸過岱稜的產品！
我們是全球三大燙金箔品牌及製造商，產品主要銷往歐美等全球60幾個國家，舉凡在Johnny Walker、L'Oréal、Chanel、Disney、Unilever等日用品及精品等包裝中都看得見岱稜燙金箔產品的應用，自2003年以來每年營收穩定成長10-20%

【你會在哪裡工作？】
台灣燙金箔研發及塗佈技術獨步全球，此職缺隸屬在岱稜資訊處，主管和善親切，同仁相處融洽，辦公室備有滿滿的零食櫃，在絞盡腦汁想程式或是創意會議後，可隨時補充能量！ 你能善用自己的專業技能與溝通力技巧，努力為夥伴提供解決的方案，並持續優化品牌競爭力，與公司一同邁向智慧工廠

【身為岱稜人有哪些員工福利?】
1. 免費單人套房宿舍、中秋跟端午共1個月全薪獎金、年中、年終另計
2. 除法定的員工勞健保外，公司全額支付員工團體保險保費(含壽險、住院醫療險等)，讓員工多一層保障
3. 定期舉辦員工家庭日、國外旅遊活動、藝文及康樂活動等員工休閒活動
4. 多元化的社團和紓壓空間：羽球、慢跑、瑜珈、拳擊有氧等社團活動、提供按摩服務，讓員工能釋放生活及工作上的壓力與疲勞
5. 健康管理：每年定期舉辦市值超過$4500的員工健檢，幫助同仁掌握個人健康狀況；並安排醫師駐診隨時提供醫療諮詢
6. 近千家特約商店，並與鄰近幼稚園簽訂特約，提供優惠的托兒服務
7. 集團內部具備完整的績效獎金及晉升制度，有效地將績效與獎勵做有力連結",待遇面議,['不拘'],大學、碩士,https://www.104.com.tw/job/6vg4b,0,0,0,0,0,0,0
2020/06/09,昌昇實業有限公司,會計助理,其他商品批發業,台中市北屯區,"1.具有分錄概念、及庫存成本維護
2.進貨單登錄，應收、應付帳款帳務處理。
4.其他一般行政事務。","月薪26,000~28,000元",['不拘'],高中以上,https://www.104.com.tw/job/5xzyy,0,0,0,0,0,0,0
2020/06/09,新加坡商立可人事顧問有限公司台灣分公司,"AL-DevOps Engineer, 外商大流量純軟公司, 年薪1.2M~1.5M",人力仲介代徵,台北市內湖區,"公司簡介：
歐洲運動賽事金流平台於台灣成立之技術團隊，以深耕十年以上時間，公司規模台灣目前約300人，提供技術平台與金流服務，不碰金流營運與客服！
技術團隊扎實，大多有大型外商背景或業界佼佼者，內部有超過10個國籍的工程師，外商環境且能有英文使用的空間，產品流量大，技術進步幅度大！

職稱：DevOps Engineer (Cloud service)

工作內容：
1. Assist project manager in estimating project timeline to accurately predict the delivery of deliverable.
2. Assist project manager in work package/component system design to make sure that quality metrics are met in terms of maintainability, reliability, scalability and resilience.
3. Perform coding, testing and documentation in-line with user & system requirements to deliver source code, documents and test scripts that meet the clients' needs.
4. Document and perform knowledge transfer session to support organizations to provide perpetual support for the Cloud systems.
5. Constantly keep up-to-date with technological advancement and patterns and to ensure that skill sets are kept relevant in contributing to the development of better quality products
6. Work closely with project manager to highlight any unplanned utilization pattern which may include both under- or over-utilization
7. Constantly update project plan to allow proper tracking of project status

年薪結構：15~16個月，如績效佳，則可能更高
","月薪70,000~90,000元",['不拘'],大學、碩士,https://www.104.com.tw/job/6u7t5,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,營業員(新莊分公司),證券及期貨業,新北市新莊區,經紀業務之受託買賣及各項金融商品推廣。,待遇面議,['不拘'],專科、大學,https://www.104.com.tw/job/4cdd9,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,海外固定收益商品交易員,證券及期貨業,台北市大安區,"1.受託機構法人海外固定收益商品交易。
2.機構法人客戶及海外交易上手業務之聯繫。
3.固定收益產品訊息整理，交易報表製作。",待遇面議,['不拘'],大學,https://www.104.com.tw/job/6todw,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,軟體研發工程專業人員(應用系統開發部),證券及期貨業,台北市大安區,"1.應用系統程式功能設計開發及維護。
2.參與指派之專案並提供應用軟體開發服務及整合測試、除錯。
3.執行專案計畫各項工作，確保工作品質符合專案需求，依既定目標與時程完成產出。",待遇面議,['資訊管理相關'],專科,https://www.104.com.tw/job/6ut7m,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,前台主管(高雄分公司),證券及期貨業,高雄市新興區,"1.協助主管達成公司賦予績效目標。
2.確實完成主管交付事項。
3.帶領同仁完成公司業務工作。
4.業務規劃、管理及進度追蹤。",待遇面議,['不拘'],大學,https://www.104.com.tw/job/6wljp,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,外資交易員,證券及期貨業,台北市大安區,"1. 英文流利
2. 執行台股股票交易
3. 拜訪海外外資客戶
4. 須具備高度細心及學習態度",待遇面議,['不拘'],大學,https://www.104.com.tw/job/4cjqv,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,營業員(板橋分公司),證券及期貨業,新北市板橋區,經紀業務之受託買賣及各項金融商品推廣。,待遇面議,['不拘'],專科以上,https://www.104.com.tw/job/5gkvg,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,營業員(台中分公司),證券及期貨業,台中市西區,"1.負責在既有的客群中, 聯繫並建立良好的互動及滿意度
2.活化並探詢客戶尋求,進而金融商品諮詢與推廣。",待遇面議,['不拘'],專科、大學,https://www.104.com.tw/job/4al4j,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,營業員(忠孝分公司),證券及期貨業,台北市大安區,經紀業務之受託買賣及各項金融商品推廣。,待遇面議,['不拘'],專科以上,https://www.104.com.tw/job/3b6ij,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,營業員(館前分公司),證券及期貨業,台北市中正區,經紀業務之受託買賣及各項金融商品推廣。,待遇面議,"['一般商業學類', '財稅金融相關']",專科以上,https://www.104.com.tw/job/3cl3p,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,外資台股交易員,證券及期貨業,台北市大安區,"1.五年以上外資客戶交易經驗，能帶領外法交易團隊。
2.盤前與盤中主動與外資客戶溝通、互動。
3.獨立開發客戶的能力。
4.熟悉台股。","月薪40,000~60,000元",['財稅金融相關'],大學,https://www.104.com.tw/job/6v16c,0,0,0,0,0,0,0
2020/06/08,正璽顧問有限公司,Test Engineer III(UEFI et al),工商顧問服務業,台北市南港區,"Resources to provide support for new product development: 
- Responsible for debugging , constructing, reworking and testing prototype equipment for electrical systems & components, consistent with engineering & other applicable specifications
- Participate in debugging, trouble shooting and repairing new & esisting products
-Setup, run & monitor system tests and perform power measurements
- write & execute test plans
- Develop and improve technician process and techniques",待遇面議,['不拘'],大學以上,https://www.104.com.tw/job/6pddf,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,海外複委託交易員,證券及期貨業,台北市大安區,"1.受託機構法人與一般投資人海外股票、基金、債券等商品委託。
2.與客戶及交易上手業務之聯繫。
3.配合部門日夜班輪調及假期值班。",待遇面議,['不拘'],大學,https://www.104.com.tw/job/6toe7,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,證券化商品資深業務人員,證券及期貨業,台北市大安區,"1.開發資產證券化、不動產證券化相關業務。
2.評估及分析資產證券化及不動產證券化案件商機。
3.提供客戶資產活化相關的各項建議與服務。
4.熟悉證券化商品市場、法令變革與發展趨勢。

1.可帶領小組推動業務。
2.熟悉資產證券化及不動產證券化商品及市場實務。",待遇面議,['不拘'],大學、碩士,https://www.104.com.tw/job/6ja7k,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,業務員(松江分公司),證券及期貨業,台北市中山區,"經紀業務推廣(高額融資獎金)、銀行顧客開戶服務、金融理財諮詢。
不需要行銷保險，工作穩定，福利豐富，有生日禮金、年終獎金、旅遊補助、子女獎學金等多項優於同業福利。",待遇面議,['不拘'],專科、大學,https://www.104.com.tw/job/3bj46,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,複委託主管(台南),證券及期貨業,台南市中西區,"1.負責推廣海外商品交易
2.高底薪.高獎金
3.雲嘉南地區人員皆可
4.須具備海外商品交易經驗(銀行理專.投信相關經驗)",待遇面議,['不拘'],專科,https://www.104.com.tw/job/5brkx,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,軟體應用工程師,證券及期貨業,台北市大安區,"1.進行應用系統程式功能設計開發及維護修改
2.指派參與之專案提供應用軟體開發或技術支援
3.開發應用程式之單元及整合測試、除錯",待遇面議,"['財稅金融相關', '資訊管理相關']",大學,https://www.104.com.tw/job/632x8,0,0,0,0,0,0,0
2020/06/08,邁格數位有限公司,網頁設計師,網際網路相關業,台北市信義區,"此職務必須要有網頁設計的經驗，有專案控管經驗者佳。

對網際網路生態有一定程度的瞭解
能夠與專案企劃溝通網站建置創意及需求
擁有良好口語及書面表達能力
擁有良好的邏輯思考能力
熟練團隊運作並適度分配工作與資源 
瞭解客戶需求，並製作高品質的網頁設計、活動網站設計、廣告素材製作。

想不想感受一下，讓自己的設計作品大量並且快速曝光的快感，
本公司承接許多曝光量大的活動網站，只要你對自己的作品有信心，
這裡有的是機會讓妳一展長才，不要再埋沒你的才華囉！

在我們這裡，除了可以學習豐富的網路技能外，
也會不斷接觸市場最新的動態與技術，
只要您有強烈的求知慾望與學習熱忱，我們都歡迎您的加入。

唯有相信自己、才能挑戰成功。
相信您可以在邁格獲得紮實的訓練及宏觀視野！ 

◎ 代表客戶
LEVI'S 、L'ORE'AL集團、雀巢集團、豐力富、恆隆行底下多個品牌、可爾必思、住商不動產、聯廣集團…等多家品牌客戶

◎ 上班時間
10:00~18:30

◎ 薪資福利
人性化管理、週休二日、 勞健保、特休、不定時績效獎金發放
該玩還是要玩~每年出國旅遊是我們放鬆的好機會~
2016 日本 北海道
2017 泰國 華欣
2018 土耳其
2019 法國
2020 未來等你一起加入

◎ 邁格數位設計位置
台北市信義區東興路43號11樓

◎ 公司還有什麼？
休息Bar檯、DeLonghi咖啡機、空了就補的魔法零食櫃、高質感的洗手間、源源不斷的徫生紙... 等等更多等你來挖掘。休閒區具備完善，讓你用餐不用煩惱，猶如在自家中輕鬆自在。同時還有專業的瑜珈老師，為您分憂解你身體的倦，是個身心靈充滿能量的工作環境。

◎ 可以直接與我們聯繫 或是將作品Email到 service@megais.com

重點：應徵時請別忘了要附上網路作品喔！","月薪32,000~45,000元",['不拘'],不拘,https://www.104.com.tw/job/2c3q8,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,軟體研發工程專業人員(金融交易開發部),證券及期貨業,台北市大安區,"1.進行應用系統程式功能設計開發及維護修改。
2.指派參與之專案提供應用軟體開發或技術支援。
3.開發應用程式之單元及整合測試、除錯。
4.熟悉國內證券交易。
5.熟悉C#程式語言(開發使用TCP、UDP、Socket、Multi-Thread)。
6.能夠依據SA程式規格獨立作業。
7.能開發網路通訊系統。
",待遇面議,"['財稅金融相關', '資訊管理相關']",專科、大學,https://www.104.com.tw/job/6l1kh,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,營業員-證櫃人員,證券及期貨業,南投縣南投市,"派駐銀行服務人員,協助業務開發","月薪25,000~28,000元",['不拘'],大學,https://www.104.com.tw/job/6l848,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,自營應用工程師,證券及期貨業,台北市大安區,"1.進行應用系統程式功能設計開發及維護修改
2.指派參與之專案提供應用軟體開發或技術支援
3.開發應用程式之單元及整合測試、除錯 ",待遇面議,"['財稅金融相關', '資訊管理相關']",專科,https://www.104.com.tw/job/5wot1,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,數位體驗員,證券及期貨業,台北市大安區,"1.數位體驗服務專線業務諮詢服務
2.客戶關係維繫外撥
3.證券線上數位體驗問題回應(文字)
4.其他主管交辦事項","月薪30,000~35,000元",['不拘'],專科、大學,https://www.104.com.tw/job/6e60s,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,全委投資行政人員,證券及期貨業,台北市大安區,"1.熟系全委投資業務投資交易或會計處理之作業程序。 
2.熟悉全委投資之客戶資產價值計算、核帳及與保管銀行往來之相關事項。
3.全委投資客戶之風險控管及法律規範遵循相關。 
4.有投信基金會計處理或全委會計處理經驗者佳。",待遇面議,['不拘'],專科以上,https://www.104.com.tw/job/6ewik,0,0,0,0,0,0,0
